US,22.125436,26.296489,29.600254,32.097153,33.770902,34.501273,34.113632,32.409596,29.292111,24.778186,18.960161,12.273678,5.616980,-0.000003
ES,0.424036,0.213173,0.180201,0.201516,0.216894,0.226436,0.227745,0.219506,0.199822,0.169256,0.128322,0.080402,0.033618,-0.000001
EU,10.646531,12.323348,13.900551,15.327639,16.532102,17.366579,17.637354,17.162479,15.779239,13.536756,10.524723,6.923449,3.211373,-0.000004
JAP,14.668134,17.468618,19.819163,21.736245,23.187176,24.149787,24.358187,23.543463,21.499433,18.330824,14.194050,9.304683,4.315726,-0.000020
RUS,4.741257,5.849347,6.913439,7.940916,8.892623,9.677493,10.152435,10.157929,9.558195,8.363919,6.633590,4.441468,2.102297,-0.000005
EUR,1.342207,1.794762,2.343750,2.962890,3.617260,4.255135,4.804525,5.156826,5.190215,4.830257,4.043054,2.839883,1.396634,-0.000003
CHI,1.813177,2.378320,3.026557,3.718489,4.405512,5.036156,5.526812,5.779556,5.664685,5.134393,4.185168,2.864204,1.372014,-0.000000
IND,0.497617,0.696599,0.964231,1.297146,1.677460,2.074184,2.442466,2.720666,2.840556,2.736924,2.356584,1.693434,0.847720,-0.000000
MEST,2.619186,3.327161,4.072592,4.822845,5.512926,6.080603,6.457345,6.568634,6.353113,5.720561,4.623489,3.136671,1.492144,-0.000001
AFR,0.282368,0.400308,0.564713,0.777359,1.026764,1.289564,1.539174,1.736881,1.841717,1.799773,1.561654,1.126389,0.565797,0.004128
LAM,2.761830,3.604244,4.564031,5.586415,6.597275,7.507642,8.202318,8.538279,8.386968,7.655348,6.285031,4.335980,2.109413,0.029563
OHI,14.520140,17.370368,19.950695,22.141715,23.823462,24.832785,25.001399,24.078013,21.920272,18.621096,14.334538,9.324644,4.291755,-0.000008
OTH,0.535823,0.758906,1.068409,1.461862,1.921535,2.410289,2.876328,3.243073,3.425925,3.336803,2.896028,2.097019,1.063234,0.017493
